# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 13 2025 at 00:40:06+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-22.39.55-524101
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-22.39.55-524101
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
10240 10 2947.43662223228 2408.75221563097 22.1837689876556 12.2140030860901 11.4558916091919 0 10.7826898097992 60 157458.614218809 157458.614218809 1923200 1923200 57009.9741331328 57009.9741331328 696320 696320 162.007817454088 126462.20236666 3794.13359829331 122668.068768367 1820 1525829 40901 1484928 0 0 0 0 21.9865963459015 1752360018.48744 13046
10752 10.5 2966.63129168626 2431.51445377438 22.7114908695221 12.7417249679565 11.9233531951904 0 10.7895436286926 63 158484.036115862 158484.036115862 2019360 2019360 57381.2416951938 57381.2416951938 731136 731136 170.74309353529 141550.103094564 3905.58604941147 137644.517045153 1846 1527269 42341 1484928 0 0 0 0 22.5052044391632 1752360019.01516 13685
11264 11 3030.8315854831 2445.821103789 23.0354869365692 13.0657210350037 12.2139494419098 0 10.8507378101349 66 161913.758477808 161913.758477808 2115520 2115520 58623.0180445442 58623.0180445442 765952 765952 175.945423738508 141623.775804164 4031.49737470581 137592.278429458 1944 1539121 43825 1495296 0 0 0 0 22.8183426856995 1752360019.33916 14324
11776 11.5 3047.56520696012 2468.2642948265 23.5543808937073 13.5846149921417 12.6976988315582 0 10.858225107193 69 162807.705722936 162807.705722936 2211680 2211680 58946.6834697354 58946.6834697354 800768 800768 181.086632982861 141880.824287037 4150.34720019062 137730.477086847 1970 1540564 45268 1495296 0 0 0 0 23.3267011642456 1752360019.85805 14963
12288 12 3072.76190766906 2488.14213084886 24.0287790298462 14.0590131282806 13.1048991680145 0 10.9785497188568 72 164153.769467476 164153.769467476 2307840 2307840 59434.0436541145 59434.0436541145 835584 835584 189.493112903286 147542.26706863 4261.30647615844 143280.960592472 2152 1780895 46751 1734144 0 0 0 0 23.7915923595428 1752360020.33245 15602
12800 12.5 3071.18641552573 2511.05436226025 24.622083902359 14.6523180007935 13.6375248432159 0 10.9859642982483 75 164069.603176086 164069.603176086 2404000 2404000 59403.5701349688 59403.5701349688 870400 870400 197.914180104522 162239.921548479 4368.85993708188 157871.061611397 2178 1782343 48199 1734144 0 0 0 0 24.3741815090179 1752360020.92576 16241
13312 13 3103.73746618485 2527.10172797507 25.048360824585 15.0785949230194 14.0267062187195 0 11.0512712001801 78 165808.552637964 165808.552637964 2500160 2500160 60033.1797903843 60033.1797903843 905216 905216 202.873350686389 162195.338533712 4489.79774540069 157705.540788312 2276 1794198 49686 1744512 0 0 0 0 24.7909548282623 1752360021.35203 16880
13824 13.5 3128.38890449683 2544.2016536734 25.5049188137054 15.5351529121399 14.4471850395203 0 11.0594408512115 81 167125.487253564 167125.487253564 2596320 2596320 60509.9933883119 60509.9933883119 940032 940032 207.818351113209 162368.712854303 4604.74099302974 157763.971861273 2302 1795639 51127 1744512 0 0 0 0 25.2374510765076 1752360021.80859 17519
14336 14 3154.59169852292 2560.62771638573 25.9464769363403 15.9767110347748 14.8272378444672 0 11.1749069690704 84 168525.298738869 168525.298738869 2692480 2692480 61016.8136532077 61016.8136532077 974848 974848 216.021975978156 167889.995401251 4713.36208952506 163176.633311726 2484 2035970 52610 1983360 0 0 0 0 25.6695983409882 1752360022.25015 18158
14848 14.5 3192.13811073391 2574.59353605188 26.32244181633 16.3526759147644 15.1422872543335 0 11.1815857887268 87 170531.111515652 170531.111515652 2788640 2788640 61743.0447018399 61743.0447018399 1009664 1009664 224.14716953184 182216.443315092 4816.39137468098 177400.051940411 2510 2037417 54057 1983360 0 0 0 0 26.0357551574707 1752360022.62611 18797
15360 15 3216.48097671822 2590.9111558396 26.7582998275757 16.7885339260101 15.5412065982819 0 11.2465929985046 90 171831.561511791 171831.561511791 2884800 2884800 62213.8898252341 62213.8898252341 1044480 1044480 228.936315987245 182108.676307097 4933.36365035132 177175.312656746 2608 2049267 55539 1993728 0 0 0 0 26.4622662067413 1752360023.06197 19436
15872 15.5 3202.43065031127 2612.36363348735 27.3940308094025 17.4242649078369 16.1414029598236 0 11.2541446685791 93 171080.961852184 171080.961852184 2980960 2980960 61942.1252895762 61942.1252895762 1079296 1079296 233.723183167248 182224.279289281 5045.39923997618 177178.880049305 2634 2050710 56982 1993728 0 0 0 0 27.0888292789459 1752360023.6977 20075
16384 16 3210.33746267957 2629.52155275627 27.9118049144745 17.9420390129089 16.5899252891541 0 11.3792204856873 96 171503.361339593 171503.361339593 3077120 3077120 62095.0606114734 62095.0606114734 1114112 1114112 241.479338279276 187414.11057353 5146.1419771411 182267.968596389 2816 2291040 58464 2232576 0 0 0 0 27.5922639369965 1752360024.21548 20714
16896 16.5 3215.65356420249 2646.11351188322 28.4419050216675 18.4721391201019 17.0574536323547 0 11.386132478714 99 171787.359296506 171787.359296506 3173280 3173280 62197.8858284855 62197.8858284855 1148928 1148928 249.287374766622 201351.731551324 5244.25797593081 196107.473575393 2842 2292485 59909 2232576 0 0 0 0 28.1164789199829 1752360024.74558 21353
17408 17 3223.28230532048 2661.28178838179 28.956622838974 18.9868569374084 17.5350875854492 0 11.4524462223053 102 172194.903599787 172194.903599787 3269440 3269440 62345.4426344654 62345.4426344654 1183744 1183744 253.906321315695 201181.010170317 5357.24827195336 195823.761898363 2940 2304333 61389 2242944 0 0 0 0 28.6207723617554 1752360025.26029 21992
17920 17.5 3249.10248914914 2673.15217342537 29.3597359657288 19.3899700641632 17.9002413749695 0 11.4609096050262 105 173574.275198101 173574.275198101 3365600 3365600 62844.862367898 62844.862367898 1218560 1218560 258.475622684835 201192.991692598 5464.98796295087 195728.003729647 2966 2305779 62835 2242944 0 0 0 0 29.0152053833008 1752360025.66341 22631
18432 18 3215.46199217956 2693.23222889656 30.1223909854889 20.1526250839233 18.5955839157104 0 11.5894477367401 108 171777.125093326 171777.125093326 3461760 3461760 62194.1803998465 62194.1803998465 1253376 1253376 265.988662900292 206210.790690859 5562.68527891935 200648.10541194 3148 2546113 64321 2481792 0 0 0 0 29.7681384086609 1752360026.42606 23270
18944 18.5 3231.31875638774 2704.72065580828 30.5805459022522 20.6107800006866 18.9840352535248 0 11.5990426540375 111 172624.22867458 172624.22867458 3557920 3557920 62500.8854568864 62500.8854568864 1288192 1288192 273.35808986196 219665.559508587 5653.5971884952 214011.962320092 3174 2547563 65771 2481792 0 0 0 0 30.2164626121521 1752360026.88422 23909
19456 19 3265.86770629998 2713.42582854121 30.9136638641357 20.9438979625702 19.2778890132904 0 11.6633801460266 114 174469.910354337 174469.910354337 3654080 3654080 63169.1389236335 63169.1389236335 1323008 1323008 277.764054515475 219399.226327805 5762.91659640771 213636.309731398 3272 2559415 67255 2492160 0 0 0 0 30.5400125980377 1752360027.21734 24548
19968 19.5 3290.38304660113 2723.61646145324 31.3046679496765 21.334902048111 19.6352624893188 0 11.6707973480225 117 175779.574311758 175779.574311758 3750240 3750240 63643.3200835916 63643.3200835916 1357824 1357824 282.276591655856 219432.773049049 5869.19361339089 213563.579435658 3298 2560859 68699 2492160 0 0 0 0 30.9219062328339 1752360027.60834 25187
20480 20 3317.97908706638 2733.41326713148 31.6697218418121 21.6999559402466 19.9426355361938 0 11.7864966392517 120 177253.816117946 177253.816117946 3846400 3846400 64177.0888307239 64177.0888307239 1392640 1392640 289.756544076261 224440.319735605 5967.63749973189 218472.682235873 3480 2801192 70184 2731008 0 0 0 0 31.277676820755 1752360027.97339 25826
20992 20.5 3313.54902092936 2747.83615478307 32.2419579029083 22.2721920013428 20.4499633312225 0 11.793384552002 123 177017.152140315 177017.152140315 3942560 3942560 64091.4015070425 64091.4015070425 1427456 1427456 296.981140782475 237655.808181004 6057.32978978031 231598.478391224 3506 2802644 71636 2731008 0 0 0 0 31.840735912323 1752360028.54563 26465
21504 21 3345.79361257432 2756.21012185653 32.5653018951416 22.595535993576 20.7411510944366 0 11.8517959117889 126 178739.729880637 178739.729880637 4038720 4038720 64715.0835641043 64715.0835641043 1462272 1462272 301.416994765283 237476.67357495 6167.03907359271 231309.634501358 3604 2814497 73121 2741376 0 0 0 0 32.1544651985168 1752360028.86897 27104
22016 21.5 3376.61420460864 2764.80680011747 32.8921358585358 22.9223699569702 21.0350337028503 0 11.8602149486542 129 180386.234397315 180386.234397315 4134880 4134880 65311.2223042525 65311.2223042525 1497088 1497088 305.808278649379 237472.863354717 6271.68417911815 231201.179175598 3630 2815948 74572 2741376 0 0 0 0 32.4708392620087 1752360029.19581 27743
22528 22 3401.36154652084 2774.54857712096 33.2545590400696 23.284793138504 21.3332943916321 0 11.9770317077637 132 181708.292396358 181708.292396358 4231040 4231040 65789.8908909276 65789.8908909276 1531904 1531904 312.886267522707 242182.107783205 6362.83164890077 235819.276134304 3812 3056276 76052 2980224 0 0 0 0 32.8251132965088 1752360029.55823 28382
23040 22.5 3422.14532453721 2784.77034596791 33.6391289234161 23.6693630218506 21.6565821170807 0 11.9839296340942 135 182818.608004166 182818.608004166 4327200 4327200 66191.8953439376 66191.8953439376 1566720 1566720 319.965368127991 255164.28597495 6450.54855609935 248713.73741885 3838 3057727 77503 2980224 0 0 0 0 33.2005712985992 1752360029.9428 29021
23552 23 3444.57953308505 2794.70159398225 34.0075328350067 24.0377669334412 21.9885375499725 0 12.0452857017517 138 184017.093278588 184017.093278588 4423360 4423360 66625.8227910495 66625.8227910495 1601536 1601536 324.153550908804 254850.170697216 6555.2068314815 248294.963865735 3936 3069579 78987 2990592 0 0 0 0 33.5594103336334 1752360030.3112 29660
24064 23.5 3470.92815120086 2803.79508584136 34.3436498641968 24.3738839626312 22.2926054000854 0 12.0525345802307 141 185424.69501082 185424.69501082 4519520 4519520 67135.4636178941 67135.4636178941 1636352 1636352 328.436262249894 254817.49811355 6657.09932769018 248160.39878586 3962 3071025 80433 2990592 0 0 0 0 33.8864517211914 1752360030.64732 30299
24576 24 3470.7261654481 2817.50416703868 34.8636918067932 24.8939259052277 22.7533142566681 0 12.1627631187439 144 185413.90448305 185413.90448305 4615680 4615680 67131.5567645784 67131.5567645784 1671168 1671168 335.414811238319 259462.678764093 6747.18848869875 252715.490275394 4144 3311351 81911 3229440 0 0 0 0 34.397207736969 1752360031.16736 30938
25088 24.5 3483.38313920382 2828.53546722283 35.2899780273438 25.3202121257782 23.1218900680542 0 12.1695520877838 147 186090.068147689 186090.068147689 4711840 4711840 67376.3707636224 67376.3707636224 1705984 1705984 342.370963617133 272235.786845299 6833.36611949136 265402.420725808 4170 3312798 83358 3229440 0 0 0 0 34.8143906593323 1752360031.59365 31577
25600 25 3495.86258449598 2839.48096325324 35.7144849300385 25.7447190284729 23.5071184635162 0 12.2392706871033 150 186756.747847296 186756.747847296 4808000 4808000 67617.7509676733 67617.7509676733 1740800 1740800 346.348248952382 271812.680408972 6933.9279878369 264878.752421135 4268 3324652 84844 3239808 0 0 0 0 35.2270934581757 1752360032.01816 32216
26112 25.5 3512.79870417407 2849.26877276786 36.1027748584747 26.1330089569092 23.8575892448425 0 12.2467226982117 153 187661.512996322 187661.512996322 4904160 4904160 67945.3331580692 67945.3331580692 1775616 1775616 350.341769848231 271608.051110094 7029.94652070985 264578.104589384 4294 3326100 86292 3239808 0 0 0 0 35.6072764396667 1752360032.40645 32855
26624 26 3534.79593608749 2858.1253392957 36.4493708610535 26.4796049594879 24.1459431648254 0 12.3575022220612 156 188836.654007874 188836.654007874 5000320 5000320 68370.8085060122 68370.8085060122 1810432 1810432 357.136247596034 276124.189443689 7118.17894673771 269006.010496951 4476 3566433 87777 3478656 0 0 0 0 35.9446356296539 1752360032.75304 33494
27136 26.5 3514.14079643153 2874.28380614445 37.1172268390656 27.1474609375 24.7541561126709 0 12.3645477294922 159 187733.210547142 187733.210547142 5096480 5096480 67971.2922047556 67971.2922047556 1845248 1845248 363.825468570438 288575.150863059 7200.39559508044 281374.755267978 4502 3567884 89228 3478656 0 0 0 0 36.6027381420135 1752360033.4209 34133
27648 27 3541.26986424017 2881.47245727756 37.4175469875336 27.447781085968 25.0224804878235 0 12.4251828193665 162 189182.505636297 189182.505636297 5192640 5192640 68496.0286629922 68496.0286629922 1880064 1880064 367.888304601404 288276.146004023 7302.42149181831 280973.724512205 4600 3579737 90713 3489024 0 0 0 0 36.8938519954681 1752360033.72122 34772
28160 27.5 3546.03945368924 2892.44939787526 37.8882369995117 27.9184710979462 25.4575841426849 0 12.4335868358612 165 189437.307703754 189437.307703754 5288800 5288800 68588.2831220249 68588.2831220249 1914880 1914880 371.822787848319 288076.180812448 7397.11751740388 280679.063295044 4626 3581184 92160 3489024 0 0 0 0 37.3549780845642 1752360034.19191 35411
28672 28 3543.4104669162 2904.46680462332 38.4169359207153 28.4471700191498 25.9135210514069 0 12.5651309490204 168 189296.861388145 189296.861388145 5384960 5384960 68537.4326756413 68537.4326756413 1949696 1949696 377.976740706308 292109.158831902 7473.95819276438 284635.200639138 4808 3821522 93650 3727872 0 0 0 0 37.8739070892334 1752360034.72061 36050
29184 28.5 3536.6071344848 2916.62303718555 38.9806218147278 29.0108559131622 26.4096157550812 0 12.5727980136871 171 188933.412251143 188933.412251143 5481120 5481120 68405.8411079015 68405.8411079015 1984512 1984512 384.217458577518 304093.640704797 7548.40142067894 296545.239284118 4834 3822972 95100 3727872 0 0 0 0 38.4281651973724 1752360035.28429 36689
29696 29 3529.11622893172 2928.38776247749 39.5522429943085 29.5824770927429 26.9397075176239 0 12.642831325531 174 188533.231430041 188533.231430041 5577280 5577280 68260.9503480483 68260.9503480483 2019328 2019328 387.868086400495 303530.563468142 7642.07959439863 295888.483873744 4932 3834826 96586 3738240 0 0 0 0 38.9888036251068 1752360035.85592 37328
30208 29.5 3500.17131572612 2942.6306340846 40.3111379146576 30.341372013092 27.6624228954315 0 12.650593996048 177 186986.929844569 186986.929844569 5673440 5673440 67701.0914046225 67701.0914046225 2054144 2054144 391.660338024053 303277.209911771 7734.14531446892 295543.064597302 4958 3836276 98036 3738240 0 0 0 0 39.7379763126373 1752360036.61481 37967
30720 30 3521.34787966637 2948.75574948166 40.639839887619 30.6700739860535 27.9316623210907 0 12.7625498771667 180 188118.228949288 188118.228949288 5769600 5769600 68110.6932102579 68110.6932102579 2088960 2088960 398.011435827125 307475.165462884 7815.51874610239 299659.646716781 5140 4076609 99521 3977088 0 0 0 0 40.0579097270966 1752360036.94351 38606
31232 30.5 3515.92849252925 2958.82200474616 41.1990699768066 31.2293040752411 28.4311602115631 0 12.7696368694305 183 187828.71324534 187828.71324534 5865760 5865760 68005.8702199436 68005.8702199436 2123776 2123776 404.294837205998 319382.661295165 7891.73810378023 311490.923191384 5166 4078058 100970 3977088 0 0 0 0 40.6070835590363 1752360037.50274 39245
31744 31 3529.00393962663 2965.86350105765 41.5934200286865 31.623654127121 28.7889349460602 0 12.837023973465 186 188527.232685832 188527.232685832 5961920 5961920 68258.7784233561 68258.7784233561 2158592 2158592 407.982044282916 318901.851472379 7985.79555055615 310916.055921823 5264 4089911 102455 3987456 0 0 0 0 40.990487575531 1752360037.89709 39884
32256 31.5 3544.37570302119 2972.420464852 41.9641168117523 31.9943509101868 29.120144367218 0 12.8455879688263 189 189348.426445843 189348.426445843 6058080 6058080 68556.102486881 68556.102486881 2193408 2193408 411.554915959777 318526.454153284 8072.96967100894 310453.484482275 5290 4091354 103898 3987456 0 0 0 0 41.3521957397461 1752360038.26779 40523
32768 32 3540.99225135039 2981.77899557412 42.5030198097229 32.5332539081573 29.5819802284241 0 12.9850511550903 192 189167.674938808 189167.674938808 6154240 6154240 68490.6590127862 68490.6590127862 2228224 2228224 417.149097492216 322150.781584525 8140.13449445895 314010.647090066 5472 4331682 105378 4226304 0 0 0 0 41.8784217834473 1752360038.80669 41162
33280 32.5 3512.40419789122 2994.27192250682 43.2802829742432 33.3105170726776 30.2885680198669 0 12.9931490421295 195 187640.437594011 187640.437594011 6250400 6250400 67937.7025298782 67937.7025298782 2263040 2263040 422.884893895348 333514.398616055 8206.76872717911 325307.629888876 5498 4333133 106829 4226304 0 0 0 0 42.6498749256134 1752360039.58396 41801
33792 33 3515.66130826336 3001.6834265253 43.7614169120789 33.7916510105133 30.7314305305481 0 13.0645380020142 198 187814.439668114 187814.439668114 6346560 6346560 68000.7022824984 68000.7022824984 2297856 2297856 426.401059626225 332959.288902213 8297.70629332754 324661.582608885 5596 4344992 108320 4236672 0 0 0 0 43.1193816661835 1752360040.06509 42440
34304 33.5 3521.33557296429 3008.54073275511 44.2181348800659 34.2483689785004 31.1477298736572 0 13.071989774704 201 188117.571497914 188117.571497914 6442720 6442720 68110.4551712915 68110.4551712915 2332672 2332672 429.826007476079 332524.967502457 8382.60175918638 324142.36574327 5622 4346445 109773 4236672 0 0 0 0 43.5680387020111 1752360040.52181 43079
34816 34 3535.48826331821 3014.13874706444 44.5901608467102 34.6203949451447 31.4570932388306 0 13.2449436187744 204 188873.639667044 188873.639667044 6538880 6538880 68384.1996531593 68384.1996531593 2367488 2367488 435.694094543981 336373.810894684 8456.51627753486 327917.294617149 5804 4586781 111261 4475520 0 0 0 0 43.9271290302277 1752360040.89383 43718
35328 34.5 3483.62784733419 3027.63408936449 45.6222538948059 35.6524879932404 32.3662943840027 0 13.2574055194855 207 186103.140999809 186103.140999809 6635040 6635040 67381.1039626596 67381.1039626596 2402304 2402304 439.500437162016 346110.13984019 8486.89979086871 337623.240049321 5830 4588230 112710 4475520 0 0 0 0 44.9528329372406 1752360041.92593 44357
35840 35 3494.01843352467 3032.85139420973 46.0313959121704 36.0616300106049 32.7423980236053 0 13.3155841827393 210 186658.229204296 186658.229204296 6731200 6731200 67582.080989775 67582.080989775 2437120 2437120 443.073288849456 345665.793502207 8578.52495394667 337087.268548261 5928 4600088 114200 4485888 0 0 0 0 45.3522465229034 1752360042.33507 44996
36352 35.5 3472.78541260784 3041.77767455695 46.7701969146729 36.8004310131073 33.4490098953247 0 13.3235130310059 213 185523.914042427 185523.914042427 6827360 6827360 67171.3871807524 67171.3871807524 2471936 2471936 446.656892614601 345414.188188851 8665.81933219108 336748.36885666 5954 4601535 115647 4485888 0 0 0 0 46.0802516937256 1752360043.07387 45635
36864 36 3485.14191744196 3046.33629999673 47.1561999320984 37.1864340305328 33.7720921039581 0 13.4505400657654 216 186184.025989566 186184.025989566 6923520 6923520 67410.389443144 67410.389443144 2506752 2506752 452.327497487086 349123.905754522 8736.92901323916 340386.976741283 6136 4841871 117135 4724736 0 0 0 0 46.4569640159607 1752360043.45987 46274
37376 36.5 3462.77743099278 3054.67642221606 47.9161839485168 37.9464180469513 34.4596426486969 0 13.458263874054 219 184989.265424592 184989.265424592 7019680 7019680 66977.8105763581 66977.8105763581 2541568 2541568 457.621305712665 359907.341128199 8796.61403050009 351110.727097699 6162 4843316 118580 4724736 0 0 0 0 47.208306312561 1752360044.21986 46913
